id,pmid,pmc,doi,year,title
21791102,21791102,3199760,10.1186/1471-2105-12-304,2011,Applications of the pipeline environment for visual informatics and genomics computations
24758699,24758699,4006456,10.1186/1471-2105-15-115,2014,Identifying pathogenic processes by integrating microarray data with prior knowledge
24917870,24917870,4042060,10.3389/fpls.2014.00244,2014,Integrating omic approaches for abiotic stress tolerance in soybean
30642077,30642077,6359660,10.3390/ijms20020292,2019,Hepatocyte Growth Factor: A Microenvironmental Resource for Leukemic Cell Growth
20195499,20195499,2829047,10.1371/journal.pcbi.1000667,2010,A Primer on Metagenomics
30451079,30451079,6711760,10.1080/17588928.2018.1542376,2018,Little evidence for Fast Mapping (FM) in adults: A review and discussion
26010779,26010779,4444105,10.1371/journal.pone.0126515,2015,Universal Spatial Correlation Functions for Describing and Reconstructing Soil Microstructure
31459469,31459469,6648315,10.1021/acsomega.8b03344,2019,Electronic and Vibrational Absorption Spectra of NH2 in Solid Ne
29497385,29497385,5818422,10.3389/fphys.2018.00106,2018,Validation and Trustworthiness of Multiscale Models of Cardiac Electrophysiology
32582107,32582107,7284012,10.3389/fmicb.2020.01171,2020,Phage Therapy in the Year 2035
19004497,19004497,7125513,10.1016/j.molimm.2008.09.026,2009,Complement Receptor 1: Disease associations and therapeutic implications
27514839,27514839,5141576,10.1038/ejhg.2016.94,2016,New challenges for BRCA testing: a view from the diagnostic laboratory
32365509,32365509,7288174,10.3390/brainsci10050259,2020,Sensorimotor Research Utilising Immersive Virtual Reality: A Pilot Study with Children and Adults with Autism Spectrum Disorders
32766157,32766157,7378685,10.3389/fonc.2020.01177,2020,Dynamically Shaping Chaperones. Allosteric Modulators of HSP90 Family as Regulatory Tools of Cell Metabolism in Neoplastic Progression
31891215,31891215,6979086,10.1111/jvim.15675,2020,Detection of Bartonella spp. in dogs after infection with Rickettsia rickettsii
27118586,27118586,4850275,10.1128/mBio.02164-15,2016,The Bee Microbiome: Impact on Bee Health and Model for Evolution and Ecology of Host-Microbe Interactions
31357745,31357745,6695961,10.3390/molecules24152742,2019,Aquaphotomics—From Innovative Knowledge to Integrative Platform in Science and Technology
31877745,31877745,6981490,10.3390/ijerph17010093,2020,Youth Engaged Participatory Air Monitoring: A ‘Day in the Life’ in Urban Environmental Justice Communities
26357840,26357840,5033219,10.1080/21645698.2015.1091553,2015,CRISPRing into the woods
25810710,25810710,4368046,10.1002/adfm.201302411,2014,Interface Immobilization Chemistry of cRGD-based Peptides Regulates Integrin Mediated Cell Adhesion
21116418,21116418,2993133,,2010,Influenza: a virus of our times
30769774,30769774,6406829,10.3390/jcm8020245,2019,Current Progress in Uterus Transplantation Research in Asia
28744231,28744231,5504185,10.3389/fpsyg.2017.01053,2017,Understanding and Modeling Teams As Dynamical Systems
24394599,24394599,3926584,10.3390/s140100731,2014,Improving Inertial Pedestrian Dead-Reckoning by Detecting Unmodified Switched-on Lamps in Buildings
24919015,24919015,4118351,10.3390/s140610146,2014,Fusion of Smartphone Motion Sensors for Physical Activity Recognition
25937881,25937881,4417525,10.1186/2041-1480-5-46,2014,Automatically exposing OpenLifeData via SADI semantic Web Services
26340633,26340633,4610455,10.3390/s150922060,2015,Energy-Efficient Crowdsensing of Human Mobility and Signal Levels in Cellular Networks
32650424,32650424,7412195,10.3390/s20143810,2020,The Gaitprint: Identifying Individuals by Their Running Style
25166500,25166500,4208150,10.3390/s140915861,2014,Evaluation of Prompted Annotation of Activity Data Recorded from a Smart Phone
31810497,31810497,6898977,10.1186/s40168-019-0767-6,2019,Advancing functional and translational microbiome research using meta-omics approaches
22102837,22102837,3215148,10.3389/fnhum.2011.00110,2011,Artists and the Mind in the 21st Century
29865217,29865217,6022047,10.3390/s18061789,2018,A Silicon-on-Insulator-Based Dual-Gain Charge-Sensitive Pixel Detector for Low-Noise X-ray Imaging for Future Astronomical Satellite Missions
25919090,25919090,4417124,10.1038/mtna.2015.11,2015,Targeting the PD-1/PD-L1 Immune Evasion Axis With DNA Aptamers as a Novel Therapeutic Strategy for the Treatment of Disseminated Cancers
26664751,26664751,4664791,10.1155/2015/121735,2015,Metagenomics: Retrospect and Prospects in High Throughput Age
27072794,27072794,4830012,10.1186/s13059-016-0924-1,2016,JBrowse: a dynamic web platform for genome visualization and analysis
32832488,32832488,7422847,10.22088/IJMCM.BUMS.9.1.90,2020,Computational Approach for Rational Design of Fusion Uricase with PAS Sequences
32728998,32728998,7391048,10.1007/s10140-020-01825-x,2020,Diagnosis in a snap: a pilot study using Snapchat in radiologic didactics
22969308,22969308,3437811,10.2147/RMHP.S34813,2012,Distraction: an assessment of smartphone usage in health care work settings
29670195,29670195,5906584,10.1038/s41598-018-24570-1,2018,Information of Complex Systems and Applications in Agent Based Modeling
31316726,31316726,6611831,10.1016/j.csbj.2019.06.012,2019,Computational Biology Solutions to Identify Enhancers-target Gene Pairs
7262726,,7262726,10.1007/978-3-662-60596-7_2,2020,Das Streben nach dem Sinn
26330860,26330860,4518100,,2015,Design and Synthesis of New Benzimidazole and Pyrimidine Derivatives as α-glucosidase Inhibitor
7324238,,7324238,10.1007/978-3-030-51831-8_2,2020,Data Centric Workflows for Crowdsourcing
28967232,28967232,5658613,10.1111/1751-7915.12849,2017,"Microbiome yarns: microbiome basis of memory1,2,3,4"
28915717,28915717,5593689,10.18632/oncotarget.18506,2017,"p53, p63 and p73 in the wonderland of S. cerevisiae"
30567491,30567491,6299935,10.1186/s12859-018-2486-6,2018,iDEP: an integrated web application for differential expression and pathway analysis of RNA-Seq data
25288881,25288881,4179624,10.4137/CIN.S13779,2014,"Review of Current Methods, Applications, and Data Management for the Bioinformatics Analysis of Whole Exome Sequencing"
30166652,30166652,6100267,10.4103/ija.IJA_783_17,2018,Cardiac output monitoring: A comparative prospective observational study of the conventional cardiac output monitor Vigileo™ and the new smartphone-based application Capstesia™
22474602,22474602,3306944,10.1155/2012/247150,2012,Synapses and Dendritic Spines as Pathogenic Targets in Alzheimer's Disease
32244501,32244501,7177742,10.3390/ijms21072426,2020,Zinc Differentially Modulates the Assembly of Soluble and Polymerized Vimentin
28407023,28407023,5390961,10.1371/journal.pcbi.1005412,2017,Ten simple rules for making research software more robust
28163644,28163644,5253930,10.12942/lrr-2004-10,2004,Isolated and Dynamical Horizons and Their Applications
31685911,31685911,6828690,10.1038/s41598-019-52183-9,2019,Satellite Laser-Ranging as a Probe of Fundamental Physics
29420719,29420719,5830969,10.1093/gbe/evy031,2018,Microbial Dark Matter Investigations: How Microbial Studies Transform Biological Knowledge and Empirically Sketch a Logic of Scientific Discovery
30604457,30604457,6430920,10.1111/jvim.15354,2019,Clinicopathological findings in 41 dogs (2008‐2018) naturally infected with Ehrlichia ewingii
26487987,26487987,4605457,10.1089/big.2015.0012,2015,Using Big Data to Understand the Human Condition: The Kavli HUMAN Project
17540027,17540027,1892545,10.1186/1745-6150-2-15,2007,The cosmological model of eternal inflation and the transition from chance to biological evolution in the history of life
28444626,28444626,5447561,10.1186/s40504-017-0050-1,2017,Towards new human rights in the age of neuroscience and neurotechnology
30949431,30949431,6428917,10.1016/j.imr.2018.03.001,2019,Advances in automated tongue diagnosis techniques
30970738,30970738,6432128,10.3390/polym9020060,2017,Novel Melt-Spun Polymer-Optical Poly(methyl methacrylate) Fibers Studied by Small-Angle X-ray Scattering
25829469,25829469,4719066,10.1093/bib/bbv018,2016,Adapting bioinformatics curricula for big data
32526927,32526927,7355848,10.3390/jcm9061796,2020,Alterations in the Gut Microbiome and Suppression of Histone Deacetylases by Resveratrol Are Associated with Attenuation of Colonic Inflammation and Protection Against Colorectal Cancer
31195978,31195978,6567515,10.1186/s12862-019-1444-x,2019,Improved phylogenomic sampling of free-living nematodes enhances resolution of higher-level nematode phylogeny
29876200,29876200,5978945,10.1002/advs.201700402,2018,A Modular Strategy to Engineer Complex Tissues and Organs
31878224,31878224,6982819,10.3390/s20010130,2019,Prediction of Lower Limb Kinetics and Kinematics during Walking by a Single IMU on the Lower Back Using Machine Learning
32408531,32408531,7284607,10.3390/s20102753,2020,"Massive MIMO Systems for 5G and beyond Networks—Overview, Recent Trends, Challenges, and Future Research Direction"
25928060,25928060,4481999,10.3390/s150509962,2015,Beyond Where to How: A Machine Learning Approach for Sensing Mobility Contexts Using Smartphone Sensors †
26500754,26500754,4619317,10.1186/s13326-015-0038-9,2015,"RDF2Graph a tool to recover, understand and validate the ontology of an RDF resource"
30872867,30872867,6383758,10.1007/s11207-019-1397-7,2019,The Behaviour of Galactic Cosmic-Ray Intensity During Solar Activity Cycle 24
25513821,25513821,4299082,10.3390/s141223673,2014,Mobile Phone Middleware Architecture for Energy and Context Awareness in Location-Based Services
28357225,28357225,5349225,10.15698/mic2014.01.132,0,Genome-wide studies of telomere biology in budding yeast
30498584,30498584,6242007,10.1136/bmjgh-2018-000787,2018,"Distribution of diabetes, hypertension and non-communicable disease risk factors among adults in rural Bangladesh: a cross-sectional survey"
26952181,26952181,4760050,10.4103/1658-354X.169483,2016,Concerns about usage of smartphones in operating room and critical care scenario
29868249,29868249,5983011,10.7717/peerj.4742,2018,"DACCOR–Detection, characterization, and reconstruction of repetitive regions in bacterial genomes"
21999715,21999715,3206456,10.1186/1758-2946-3-48,2011,Semantic science and its communication - a personal view
28386092,28386092,5429699,10.1038/s41598-017-00882-6,2017,Quantum detection of wormholes
27144064,27144064,4850130,10.28092/j.issn.2095-3941.2016.0008,2016,Alterations in genes other than EGFR/ALK/ROS1 in non-small cell lung cancer: trials and treatment options
32357833,32357833,7195764,10.1186/s12871-020-01015-9,2020,The application of a neural network to predict hypotension and vasopressor requirements non-invasively in obstetric patients having spinal anesthesia for elective cesarean section (C/S)
29805437,29805437,5954408,10.12669/pjms.342.15180,2018,"Proceedings of 4th National Conference of Pakistan Association of Medical Editors held at Khyber Medical University, Peshawar (March 3-4, 2018)"
26559384,26559384,7169280,10.1111/vop.12324,2016,Causes of endogenous uveitis in cats presented to referral clinics in North Carolina
30150417,30150417,6140470,10.1073/pnas.1807890115,2018,Physical foundations of biological complexity
27800169,27800169,5084358,10.1002/reg2.68,2016,De novo assembly of plant body plan: a step ahead of Deadpool
32511389,32511389,7263518,10.1101/2020.05.20.103325,2020,Developing a Fully-glycosylated Full-length SARS-CoV-2 Spike Protein Model in a Viral Membrane
28513560,28513560,5449997,10.3390/nano7050116,2017,"Meta-Chirality: Fundamentals, Construction and Applications"
31763146,31763146,6865284,10.1002/advs.201901408,2019,Natural Microbial Communities Can Be Manipulated by Artificially Constructed Biofilms
27542677,27542677,5256420,10.1136/medhum-2016-010908,2016,Breath in the technoscientific imaginary
32670161,32670161,7332856,10.3389/fpsyg.2020.01319,2020,Agency From a Radical Embodied Standpoint: An Ecological-Enactive Proposal
32549356,32549356,7349497,10.3390/s20123380,2020,DietSensor: Automatic Dietary Intake Measurement Using Mobile 3D Scanning Sensor for Diabetic Patients
29057812,29057812,5677390,10.3390/s17102377,2017,Sensor-Data Fusion for Multi-Person Indoor Location Estimation
25333291,25333291,4239907,10.3390/s141019582,2014,Towards Efficient Mobile M2M Communications: Survey and Open Challenges
31608116,31608116,6768101,10.3389/fgene.2019.00883,2019,A Case for Using Genomics and a Bioinformatics Pipeline to Develop Sensitive and Species-Specific PCR-Based Diagnostics for Soil-Transmitted Helminths
23482918,23482918,3585991,10.1007/s10539-012-9344-0,2013,Viral information
32620931,32620931,7334204,10.1038/s41598-020-67658-3,2020,Data-derived metrics describing the behaviour of field-based citizen scientists provide insights for project design and modelling bias
31052584,31052584,6617542,10.3390/life9020036,2019,David Deamer: Five Decades of Research on the Question of How Life Can Begin
21999290,21999290,3198952,10.1186/1758-2946-3-35,2011,"Three stories about the conduct of science: Past, future, and present"
